"raceId","year","round","circuitId","GPname","date","startTime","circuitRef","circuitName","location","country","lat","lng","alt","continent"
930,2015,5,4,"Spanish Grand Prix","2015-05-10","12:00:00","catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,"Europe"
928,2015,3,17,"Chinese Grand Prix","2015-04-12","06:00:00","shanghai","Shanghai International Circuit","Shanghai","China",31.3389,121.22,5,"Asia"
926,2015,1,1,"Australian Grand Prix","2015-03-15","05:00:00","albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",-37.8497,144.968,10,"Oceania"
927,2015,2,2,"Malaysian Grand Prix","2015-03-29","07:00:00","sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2.76083,101.738,18,"Asia"
933,2015,8,70,"Austrian Grand Prix","2015-06-21","12:00:00","red_bull_ring","Red Bull Ring","Spielberg","Austria",47.2197,14.7647,678,"Europe"
934,2015,9,9,"British Grand Prix","2015-07-05","12:00:00","silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,"Europe"
936,2015,10,11,"Hungarian Grand Prix","2015-07-26","12:00:00","hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,"Europe"
937,2015,11,13,"Belgian Grand Prix","2015-08-23","12:00:00","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,401,"Europe"
938,2015,12,14,"Italian Grand Prix","2015-09-06","12:00:00","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
939,2015,13,15,"Singapore Grand Prix","2015-09-20","12:00:00","marina_bay","Marina Bay Street Circuit","Marina Bay","Singapore",1.2914,103.864,18,"Asia"
940,2015,14,22,"Japanese Grand Prix","2015-09-27","05:00:00","suzuka","Suzuka Circuit","Suzuka","Japan",34.8431,136.541,45,"Asia"
941,2015,15,71,"Russian Grand Prix","2015-10-11","11:00:00","sochi","Sochi Autodrom","Sochi","Russia",43.4057,39.9578,2,"Europe"
942,2015,16,69,"United States Grand Prix","2015-10-25","19:00:00","americas","Circuit of the Americas","Austin","USA",30.1328,-97.6411,161,"North America"
943,2015,17,32,"Mexican Grand Prix","2015-11-01","19:00:00","rodriguez","Autódromo Hermanos Rodríguez","Mexico City","Mexico",19.4042,-99.0907,2227,"North America"
944,2015,18,18,"Brazilian Grand Prix","2015-11-15","16:00:00","interlagos","Autódromo José Carlos Pace","São Paulo","Brazil",-23.7036,-46.6997,785,"South America"
945,2015,19,24,"Abu Dhabi Grand Prix","2015-11-29","13:00:00","yas_marina","Yas Marina Circuit","Abu Dhabi","UAE",24.4672,54.6031,3,"Asia"
948,2016,1,1,"Australian Grand Prix","2016-03-20","05:00:00","albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",-37.8497,144.968,10,"Oceania"
949,2016,2,3,"Bahrain Grand Prix","2016-04-03","15:00:00","bahrain","Bahrain International Circuit","Sakhir","Bahrain",26.0325,50.5106,7,"Asia"
950,2016,3,17,"Chinese Grand Prix","2016-04-17","06:00:00","shanghai","Shanghai International Circuit","Shanghai","China",31.3389,121.22,5,"Asia"
951,2016,4,71,"Russian Grand Prix","2016-05-01","12:00:00","sochi","Sochi Autodrom","Sochi","Russia",43.4057,39.9578,2,"Europe"
952,2016,5,4,"Spanish Grand Prix","2016-05-15","12:00:00","catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,"Europe"
953,2016,6,6,"Monaco Grand Prix","2016-05-29","12:00:00","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
954,2016,7,7,"Canadian Grand Prix","2016-06-12","18:00:00","villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,"North America"
955,2016,8,73,"European Grand Prix","2016-06-19","13:00:00","baku","Baku City Circuit","Baku","Azerbaijan",40.3725,49.8533,-7,"Europe"
956,2016,9,70,"Austrian Grand Prix","2016-07-03","12:00:00","red_bull_ring","Red Bull Ring","Spielberg","Austria",47.2197,14.7647,678,"Europe"
957,2016,10,9,"British Grand Prix","2016-07-10","12:00:00","silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,"Europe"
958,2016,11,11,"Hungarian Grand Prix","2016-07-24","12:00:00","hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,"Europe"
959,2016,12,10,"German Grand Prix","2016-07-31","12:00:00","hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,"Europe"
